roi,win_rate,hands_played,final_bankroll,card_2,card_3,card_4,card_5,card_6,card_7,card_8,card_9,card_10,card_J,card_Q,card_K,card_A,ace_adjustment,bet_threshold,bet_increment,max_bet_units
-0.015414867365823566,0.4381317532241199,63118,5,0,2,3,4,2,0,-2,-2,-3,-3,-3,-3,-3,4,4,3,20
-0.02741661180601273,0.4330509190193374,35527,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,3,5,20
-0.029041724779172478,0.4300569079045377,33563,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,4,7,20
-0.027054460805543527,0.43263514639702205,35998,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,5,3,20
-0.02358869064476541,0.4333067189276814,41331,5,0,2,3,4,2,0,-2,-2,-3,-3,-3,-3,-3,5,6,5,20
-0.024188476609743118,0.4344490241843373,40274,0,0,2,3,4,2,0,-2,-2,-3,-3,-3,-3,-3,5,6,3,20
-0.030866866372255334,0.4306185207494531,31543,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,3,7,20
-0.02905438795383855,0.43099946233347275,33478,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,3,3,20
-0.026818535512087793,0.4335747129601586,36319,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,3,5,20
-0.01841552797318699,0.4365590585390733,52939,0,0,2,3,4,2,0,-2,-2,-3,-3,-3,-3,-3,5,4,5,20
-0.02640477637175389,0.430772151555423,36871,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,6,5,20
-0.02836104647863345,0.43133941318726143,34321,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,5,5,20
-0.02247696111485727,0.43554601878129257,43341,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,3,3,20
-0.03107318286389355,0.43009312412297485,31356,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,4,3,20
-0.012870203450939996,0.4390263251841176,75631,5,0,2,3,4,2,0,-2,-3,-3,-3,-3,-3,-3,5,5,7,20
-0.021913005368686317,0.43686175716406495,44458,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,4,5,20
-0.022937990544820305,0.43378909467441695,42493,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,5,5,20
-0.03266766897633678,0.43081412901278054,29811,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,5,7,20
-0.020613456464379946,0.435982059744436,47268,0,0,2,3,4,2,0,-2,-2,-3,-3,-3,-3,-3,5,6,7,20
-0.02369162974721031,0.43547954883188383,41049,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,5,7,20
-0.0304141435657122,0.43093041438623925,31975,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,5,3,20
-0.027143671453000732,0.4331529923587484,35858,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,3,5,20
-0.02370679436726566,0.43375870634650043,41062,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,4,3,20
-0.03188197767145136,0.4312287136494629,30536,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,4,3,20
-0.024703410776075137,0.43382446174523875,39433,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,4,7,20
-0.03004897983713453,0.4310158779096655,32435,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,3,7,20
-0.02368090601085128,0.43536834924965895,41048,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,5,7,20
-0.02553327372589092,0.43340502544195564,38126,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,4,5,20
-0.022127320602748215,0.43579377697024757,44030,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,4,5,20
-0.025397672409412004,0.43285177844998435,38348,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,5,5,20
-0.015975385598977064,0.4366421488146056,60908,5,0,2,3,4,2,0,-2,-2,-3,-3,-3,-3,-3,5,5,3,20
-0.02368153077414924,0.432983682983683,41184,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,4,7,20
-0.024521589793915603,0.4327749086786749,39695,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,3,5,20
-0.020801248699271593,0.4341748070880448,46783,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,5,3,20
-0.01723186731720773,0.4377045989418364,56513,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,3,7,20
-0.023867516775318193,0.4348987040983807,40821,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,6,7,20
-0.02116508554972048,0.436657974793568,46020,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,6,5,20
-0.019091186919815106,0.43687834736036724,50973,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,6,7,20
-0.022732439190725165,0.4349805093251792,42841,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,6,3,20
-0.02520097779793856,0.4332643023556821,38630,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,6,5,20
-0.024011909907314027,0.4348051563194547,40494,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,6,3,20
-0.021891974767828982,0.4344732872548799,44417,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,4,5,20
-0.023004370830457786,0.4348031570490099,42318,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,5,3,20
-0.019137244389982384,0.43730814639905546,50820,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,3,7,20
-0.033074123097286565,0.42708475037409876,29404,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,5,7,20
-0.015927878565853815,0.4381936158736904,61183,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,4,3,20
-0.02653857381704307,0.4304310016848742,36798,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,3,7,20
-0.01704061104102022,0.4378369862054478,57124,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,3,6,3,20
-0.028781947962238083,0.4339427286711632,33804,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,5,5,20
-0.017530781913214298,0.4367021372368966,55539,5,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,3,3,20
-0.019756598703967124,0.43619240506329116,49375,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,5,6,5,20
-0.017088174982911826,0.4372380902284642,57033,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,6,7,20
-0.03172713709805415,0.4323531329464693,30674,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,3,7,20
-0.016616791354945967,0.43761848644771223,58551,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,3,3,20
-0.02280869902558134,0.4337456658232593,42684,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,5,3,20
-0.018787104531449612,0.4354265631637894,51786,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,4,7,20
-0.017979144192736426,0.4368422995975335,54166,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,6,7,20
-0.03241761805915931,0.43217570990534593,30004,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,6,3,20
-0.028384093553972353,0.43215773072778635,34337,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,5,7,20
-0.017971447065592634,0.4364492018086186,54185,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,3,3,20
-0.025967281225655673,0.4337590316474258,37507,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,6,7,20
-0.02625429914148442,0.43200021574391195,37081,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,4,7,20
-0.01653111155194075,0.43704962610469067,58840,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,5,5,20
-0.03178970134537706,0.4322778812534719,30603,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,6,7,20
-0.01927415778004898,0.43583099260197017,50554,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,4,7,20
-0.02427420137877464,0.4330694942254082,40176,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,5,3,20
-0.02820896364867916,0.43191033364226133,34528,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,4,5,20
-0.017853954650955187,0.4360285091335495,54579,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,4,3,20
-0.022610052933990862,0.43431716322597125,43063,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,4,5,20
-0.013356841374151841,0.43733289457447244,72933,0,0,2,3,4,2,0,-2,-1,-3,-3,-3,-3,-3,4,6,3,20
-0.01767743761164465,0.43639829354633747,55085,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,3,5,20
-0.02057486163405551,0.43493599222611856,47338,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,6,5,20
-0.027114967462039046,0.4323586744639376,35910,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,4,3,20
-0.024844103252093117,0.4337057443118049,39204,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,3,7,20
-0.01612721144386924,0.43700051293082054,60437,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,3,5,7,20
-0.020535842698937767,0.4357756527980073,47373,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,3,3,20
-0.022278441512125536,0.43532264336528126,43717,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,4,3,20
-0.02360707621814403,0.43432752647008943,41273,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,4,7,20
-0.0166897657254496,0.4385772350752028,58309,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,4,5,20
-0.018325327270727144,0.4375035311399461,53099,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,6,3,20
-0.024176196117302904,0.433139823360127,40308,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,3,3,20
-0.023538139085792338,0.4333067382316675,41361,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,3,3,20
-0.028646355793757704,0.43143724040415943,33947,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,4,3,20
-0.02344116268166901,0.4342941006640362,41564,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,6,5,20
-0.024186913173942504,0.4352109181141439,40300,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,3,5,20
-0.019774178877222125,0.4355064382033864,49315,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,5,5,20
-0.017466943808841767,0.4373150124670386,55747,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,3,5,20
-0.02191156492396687,0.4344698927873053,44491,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,5,3,20
-0.02066158391702308,0.43563306177868294,47136,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,3,5,20
-0.02441675827531452,0.4352548665462573,39864,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,3,7,20
-0.025976724854530342,0.4327005119453925,37504,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,5,7,20
-0.01995567623687258,0.43572980284461205,48794,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,6,3,20
-0.023287511649580615,0.4340777581177371,41822,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,5,3,20
-0.024067388688327317,0.4330204988886145,40490,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,5,5,20
-0.017703425555280032,0.4378389198238527,54954,5,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,5,6,5,20
-0.01979011979011979,0.43702181344619895,49144,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,5,7,20
-0.02367031978602031,0.43450906087547975,41166,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,4,7,20
-0.02502691739489696,0.43357435092504437,38863,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,4,7,20
-0.02658160552897395,0.43467927002513385,36604,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,5,3,20
-0.03284047971085921,0.42941950281647384,29647,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,3,5,20
-0.023013515691556723,0.4359210681791327,42315,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,4,5,20
-0.02444987775061125,0.43435813778391263,39845,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,4,3,20
-0.027675481102035167,0.43207209256047985,35177,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,5,7,20
-0.023347575354299457,0.43400431344356577,41730,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,3,5,20
-0.01395322877713903,0.4384283729391374,69813,0,0,2,3,4,2,0,-1,-3,-3,-3,-3,-3,-3,4,6,7,20
-0.02344868035190616,0.4346705837025621,41528,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,4,5,20
-0.022916332470151478,0.43510050546608675,42535,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,6,3,20
-0.019034469624833364,0.4358112071325226,51146,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,6,5,20
-0.020217650747415904,0.4352757868494858,48135,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,3,3,20
-0.025217610697615744,0.4329661785668006,38585,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,3,3,20
-0.019422378464466757,0.4358534591069541,50143,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,6,7,20
-0.026197153565905695,0.4328639002365083,37208,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,4,5,20
-0.02136113128551288,0.4354524138233296,45633,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,6,5,20
-0.01942511758075174,0.43662730391765736,50132,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,3,7,20
-0.030374399805506595,0.4311237216263407,32072,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,6,5,20
-0.020681164518198184,0.4370718631664043,47006,5,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,6,7,20
-0.031872827577409994,0.4313776846516501,30544,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,3,3,20
-0.026724391351986957,0.43294356609574003,36432,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,5,5,20
-0.02284043670914988,0.43423059773297973,42611,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,3,7,20
-0.027686259309504694,0.431272892472813,35219,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,3,5,20
-0.0267079750013354,0.43142308746915276,36470,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,4,5,20
-0.025657151658281138,0.43400010555760804,37894,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,3,7,20
-0.023113905325443787,0.4339622641509434,42135,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,5,7,20
-0.015391956163708845,0.4380237154150198,63250,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,4,6,3,20
-0.03491459112027107,0.42737950297214067,27926,5,0,2,3,4,2,0,0,-3,-3,-3,-3,-3,-3,3,3,3,20
-0.027770831596788087,0.4333466544873259,35032,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,4,7,20
-0.019528961449830098,0.43591543645699615,49856,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,4,3,20
-0.0199008935501204,0.43667497650087866,48938,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,4,7,20
-0.02409014220294047,0.4360865046765972,40414,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,4,7,20
-0.016246689736966094,0.4368940139846136,59923,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,5,5,5,20
-0.022091815308445506,0.4352190402652556,44033,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,6,3,20
-0.022235563560358437,0.43508763911423937,43759,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,6,7,20
-0.021818380266317397,0.4355055575475081,44624,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,5,5,20
-0.02635186796382715,0.4335422519991355,37016,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,5,3,20
-0.024397979847268648,0.43336255479023167,39925,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,4,5,20
-0.02269321587503406,0.4349326246095025,42894,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,6,5,20
-0.01904172223280625,0.4357595431789737,51136,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,3,5,3,20
-0.0223159492088996,0.43716448726772195,43590,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,3,7,20
-0.02056626679561308,0.4354913734776725,47296,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,6,3,20
-0.024171704957678355,0.43435271905199613,40253,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,5,5,20
-0.012206733234051904,0.44090327115708083,79666,0,0,2,3,4,2,0,-1,-2,-3,-3,-3,-3,-3,3,5,5,20
-0.01938848711635031,0.43652800732790376,50219,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,5,7,20
-0.018337856671312255,0.43637628827202285,53172,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,4,3,3,20
-0.022248425923865885,0.43492665539459857,43766,0,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,5,7,20
-0.02625429914148442,0.43206880746312926,37089,0,0,2,3,4,2,0,0,-3,-3,-3,-3,-3,-3,3,5,5,20
-0.022190892742168247,0.4351780097552081,43874,5,0,2,3,4,2,0,-1,-1,-3,-3,-3,-3,-3,5,6,3,20
-0.023295361893447015,0.4336206896551724,41760,0,0,2,3,4,2,0,0,-3,-3,-3,-3,-3,-3,3,3,7,20
